SURVEY,year,start_time,transect,REPORT_NUMBER,region,interval,lat,lon,temperature
201802,2018,3/5/2018 17:45,17,1,Bogoslof,2.02E+13,53.54914179,-168.3765186,4.511235714
201802,2018,3/5/2018 17:47,17,1,Bogoslof,2.02E+13,53.54089655,-168.3765783,4.537317241
201802,2018,3/5/2018 17:50,17,1,Bogoslof,2.02E+13,53.5324425,-168.3765329,4.518228571
201802,2018,3/5/2018 17:53,17,1,Bogoslof,2.02E+13,53.52419481,-168.3765048,4.529703704
201802,2018,3/5/2018 17:55,17,1,Bogoslof,2.02E+13,53.51609828,-168.3765297,4.552913793
201802,2018,3/5/2018 17:57,17,1,Bogoslof,2.02E+13,53.50769633,-168.3767203,4.530033333
201802,2018,3/5/2018 18:00,17,1,Bogoslof,2.02E+13,53.49919714,-168.3768311,4.498339286
201802,2018,3/5/2018 18:03,17,1,Bogoslof,2.02E+13,53.4907731,-168.3768759,4.493768966
201802,2018,3/5/2018 18:05,17,1,Bogoslof,2.02E+13,53.48244567,-168.37703,4.514126667
201802,2018,3/5/2018 18:08,17,1,Bogoslof,2.02E+13,53.47505161,-168.3792429,4.489245161
201802,2018,3/5/2018 18:24,18,1,Bogoslof,2.02E+13,53.46724433,-168.4581017,4.54709
201802,2018,3/5/2018 18:26,18,1,Bogoslof,2.02E+13,53.47525148,-168.4598174,4.53957037
201802,2018,3/5/2018 18:29,18,1,Bogoslof,2.02E+13,53.48383333,-168.4599748,4.566222222
201802,2018,3/5/2018 18:31,18,1,Bogoslof,2.02E+13,53.49193154,-168.4599954,4.552392308
201802,2018,3/5/2018 18:33,18,1,Bogoslof,2.02E+13,53.50028444,-168.4600422,4.5461
201802,2018,3/5/2018 18:36,18,1,Bogoslof,2.02E+13,53.50883519,-168.4603181,4.510303704
201802,2018,3/5/2018 18:38,18,1,Bogoslof,2.02E+13,53.517175,-168.4606182,4.501396429
201802,2018,3/5/2018 18:41,18,1,Bogoslof,2.02E+13,53.52557857,-168.4609775,4.498753571
201802,2018,3/5/2018 18:43,18,1,Bogoslof,2.02E+13,53.53370692,-168.4610108,4.496357692
201802,2018,3/5/2018 18:45,18,1,Bogoslof,2.02E+13,53.54192429,-168.4610529,4.505710714
201802,2018,3/5/2018 18:48,18,1,Bogoslof,2.02E+13,53.55046643,-168.4610396,4.506335714
201802,2018,3/5/2018 18:50,18,1,Bogoslof,2.02E+13,53.55869154,-168.4609508,4.497134615
201802,2018,3/5/2018 18:52,18,1,Bogoslof,2.02E+13,53.56693357,-168.4609661,4.543739286
201802,2018,3/5/2018 18:55,18,1,Bogoslof,2.02E+13,53.57542821,-168.4610186,4.540535714
201802,2018,3/5/2018 18:57,18,1,Bogoslof,2.02E+13,53.58367692,-168.4610073,4.517626923
201802,2018,3/5/2018 18:59,18,1,Bogoslof,2.02E+13,53.59208,-168.4609478,4.530611111
201802,2018,3/5/2018 19:02,18,1,Bogoslof,2.02E+13,53.6004625,-168.4607464,4.526971429
201802,2018,3/5/2018 19:04,18,1,Bogoslof,2.02E+13,53.60861308,-168.4607423,4.478184615
201802,2018,3/5/2018 19:07,18,1,Bogoslof,2.02E+13,53.61701214,-168.4609279,4.466803571
201802,2018,3/5/2018 19:09,18,1,Bogoslof,2.02E+13,53.62548889,-168.4610652,4.477618519
201802,2018,3/5/2018 19:11,18,1,Bogoslof,2.02E+13,53.63369,-168.4613067,4.49152
201802,2018,3/5/2018 19:29,19,1,Bogoslof,2.02E+13,53.63078429,-168.5442251,4.432502857
201802,2018,3/5/2018 19:32,19,1,Bogoslof,2.02E+13,53.622391,-168.5442733,4.439613333
201802,2018,3/5/2018 19:35,19,1,Bogoslof,2.02E+13,53.61396933,-168.5442867,4.439296667
201802,2018,3/5/2018 19:37,19,1,Bogoslof,2.02E+13,53.60565833,-168.5443203,4.44028
201802,2018,3/5/2018 19:40,19,1,Bogoslof,2.02E+13,53.59727767,-168.5443773,4.440616667
201802,2018,3/5/2018 19:43,19,1,Bogoslof,2.02E+13,53.58880786,-168.5444796,4.426617857
201802,2018,3/5/2018 19:45,19,1,Bogoslof,2.02E+13,53.58070379,-168.5445341,4.433506897
201802,2018,3/5/2018 19:48,19,1,Bogoslof,2.02E+13,53.57246966,-168.5442741,4.441306897
201802,2018,3/5/2018 19:50,19,1,Bogoslof,2.02E+13,53.56406107,-168.5437189,4.479621429
201802,2018,3/5/2018 19:53,19,1,Bogoslof,2.02E+13,53.55556133,-168.543384,4.502166667
201802,2018,3/5/2018 19:55,19,1,Bogoslof,2.02E+13,53.5472869,-168.5435272,4.496324138
201802,2018,3/5/2018 19:58,19,1,Bogoslof,2.02E+13,53.539048,-168.5438497,4.501043333
201802,2018,3/5/2018 20:00,19,1,Bogoslof,2.02E+13,53.530648,-168.544212,4.5105
201802,2018,3/5/2018 20:03,19,1,Bogoslof,2.02E+13,53.52238034,-168.5440814,4.505582759
201802,2018,3/5/2018 20:06,19,1,Bogoslof,2.02E+13,53.51412172,-168.5439545,4.5015
201802,2018,3/5/2018 20:08,19,1,Bogoslof,2.02E+13,53.50567367,-168.543851,4.540306667
201802,2018,3/5/2018 20:11,19,1,Bogoslof,2.02E+13,53.49746433,-168.5438783,4.51685
201802,2018,3/5/2018 20:13,19,1,Bogoslof,2.02E+13,53.48899156,-168.5440991,4.52404375
201802,2018,3/5/2018 20:16,19,1,Bogoslof,2.02E+13,53.48058167,-168.5441597,4.511513333
201802,2018,3/5/2018 20:19,19,1,Bogoslof,2.02E+13,53.47239033,-168.544083,4.539023333
201802,2018,3/5/2018 20:21,19,1,Bogoslof,2.02E+13,53.46412733,-168.5441743,4.558223333
201802,2018,3/5/2018 20:24,19,1,Bogoslof,2.02E+13,53.45556767,-168.544366,4.561803333
201802,2018,3/5/2018 20:27,19,1,Bogoslof,2.02E+13,53.447306,-168.5442163,4.56324
201802,2018,3/5/2018 20:29,19,1,Bogoslof,2.02E+13,53.43902533,-168.543812,4.562743333
201802,2018,3/5/2018 20:32,19,1,Bogoslof,2.02E+13,53.43081862,-168.5432048,4.576093103
201802,2018,3/5/2018 20:34,19,1,Bogoslof,2.02E+13,53.4221771,-168.5426194,4.5708
201802,2018,3/5/2018 20:37,19,1,Bogoslof,2.02E+13,53.41406387,-168.5432513,4.558416129
201802,2018,3/5/2018 21:05,20,1,Bogoslof,2.02E+13,53.35147,-168.6285543,4.605316667
201802,2018,3/5/2018 21:07,20,1,Bogoslof,2.02E+13,53.35982464,-168.6280629,4.604635714
201802,2018,3/5/2018 21:10,20,1,Bogoslof,2.02E+13,53.36818276,-168.6277186,4.626762069
201802,2018,3/5/2018 21:12,20,1,Bogoslof,2.02E+13,53.37658643,-168.6276311,4.588278571
201802,2018,3/5/2018 21:15,20,1,Bogoslof,2.02E+13,53.38467296,-168.6274693,4.558925926
201802,2018,3/5/2018 21:17,20,1,Bogoslof,2.02E+13,53.39315862,-168.6272821,4.581534483
201802,2018,3/5/2018 21:20,20,1,Bogoslof,2.02E+13,53.40143222,-168.6271507,4.559751852
201802,2018,3/5/2018 21:22,20,1,Bogoslof,2.02E+13,53.40953107,-168.6272293,4.553232143
201802,2018,3/5/2018 21:24,20,1,Bogoslof,2.02E+13,53.41786214,-168.6272582,4.553925
201802,2018,3/5/2018 21:27,20,1,Bogoslof,2.02E+13,53.42621464,-168.6271879,4.570167857
201802,2018,3/5/2018 21:29,20,1,Bogoslof,2.02E+13,53.43477345,-168.6270541,4.5657
201802,2018,3/5/2018 21:32,20,1,Bogoslof,2.02E+13,53.44315185,-168.6272237,4.597444444
201802,2018,3/5/2018 21:34,20,1,Bogoslof,2.02E+13,53.45148481,-168.6275278,4.572592593
201802,2018,3/5/2018 21:37,20,1,Bogoslof,2.02E+13,53.45961964,-168.6278946,4.603592857
201802,2018,3/5/2018 21:39,20,1,Bogoslof,2.02E+13,53.4679531,-168.6279866,4.591996552
201802,2018,3/5/2018 21:41,20,1,Bogoslof,2.02E+13,53.47639241,-168.6277045,4.592668966
201802,2018,3/5/2018 21:44,20,1,Bogoslof,2.02E+13,53.48475107,-168.6275389,4.590192857
201802,2018,3/5/2018 21:46,20,1,Bogoslof,2.02E+13,53.49287889,-168.6273685,4.58432963
201802,2018,3/5/2018 21:49,20,1,Bogoslof,2.02E+13,53.50143069,-168.6270634,4.56947931
201802,2018,3/5/2018 21:51,20,1,Bogoslof,2.02E+13,53.50972185,-168.6270359,4.556081481
201802,2018,3/5/2018 21:54,20,1,Bogoslof,2.02E+13,53.51806148,-168.6272852,4.574196296
201802,2018,3/5/2018 21:56,20,1,Bogoslof,2.02E+13,53.52623536,-168.6275121,4.555510714
201802,2018,3/5/2018 21:59,20,1,Bogoslof,2.02E+13,53.53456464,-168.6278839,4.552903571
201802,2018,3/5/2018 22:01,20,1,Bogoslof,2.02E+13,53.54300724,-168.6278217,4.531217241
201802,2018,3/5/2018 22:03,20,1,Bogoslof,2.02E+13,53.55096065,-168.6290016,4.480035484
201802,2018,3/5/2018 22:25,21,1,Bogoslof,2.02E+13,53.51416515,-168.7110315,4.579845455
201802,2018,3/5/2018 22:28,21,1,Bogoslof,2.02E+13,53.50580867,-168.7113777,4.604983333
201802,2018,3/5/2018 22:30,21,1,Bogoslof,2.02E+13,53.49762733,-168.7112667,4.586383333
201802,2018,3/5/2018 22:33,21,1,Bogoslof,2.02E+13,53.48909097,-168.7112271,4.61376129
201802,2018,3/5/2018 22:36,21,1,Bogoslof,2.02E+13,53.48077767,-168.7112757,4.614016667
201802,2018,3/5/2018 22:38,21,1,Bogoslof,2.02E+13,53.47258567,-168.7113173,4.578923333
201802,2018,3/5/2018 22:41,21,1,Bogoslof,2.02E+13,53.46410933,-168.7112763,4.589383333
201802,2018,3/5/2018 22:43,21,1,Bogoslof,2.02E+13,53.45589333,-168.710957,4.576496667
201802,2018,3/5/2018 22:46,21,1,Bogoslof,2.02E+13,53.447455,-168.7109203,4.58140625
201802,2018,3/5/2018 22:49,21,1,Bogoslof,2.02E+13,53.43913353,-168.7110156,4.600914706
201802,2018,3/5/2018 22:52,21,1,Bogoslof,2.02E+13,53.43099094,-168.7110213,4.617284375
201802,2018,3/5/2018 22:54,21,1,Bogoslof,2.02E+13,53.42243194,-168.7112323,4.628848387
201802,2018,3/5/2018 22:57,21,1,Bogoslof,2.02E+13,53.41419387,-168.7111613,4.632593548
201802,2018,3/5/2018 23:00,21,1,Bogoslof,2.02E+13,53.40572871,-168.7111855,4.633196774
201802,2018,3/5/2018 23:03,21,1,Bogoslof,2.02E+13,53.39760294,-168.7113888,4.632885294
201802,2018,3/5/2018 23:06,21,1,Bogoslof,2.02E+13,53.38919697,-168.7117236,4.636148485
201802,2018,3/5/2018 23:08,21,1,Bogoslof,2.02E+13,53.3807997,-168.7122473,4.633906061
201802,2018,3/5/2018 23:11,21,1,Bogoslof,2.02E+13,53.37188696,-168.7129402,4.61948913
201802,2018,3/6/2018 1:47,21,1,Bogoslof,2.02E+13,53.37285868,-168.7129874,4.603447368
201802,2018,3/6/2018 1:50,21,1,Bogoslof,2.02E+13,53.36446486,-168.7119134,4.622351429
201802,2018,3/6/2018 1:53,21,1,Bogoslof,2.02E+13,53.35624143,-168.7114051,4.624645714
201802,2018,3/6/2018 1:56,21,1,Bogoslof,2.02E+13,53.34783457,-168.7112006,4.62664
201802,2018,3/6/2018 1:59,21,1,Bogoslof,2.02E+13,53.33960444,-168.7111019,4.620961111
201802,2018,3/6/2018 2:02,21,1,Bogoslof,2.02E+13,53.33117545,-168.7111373,4.62480303
201802,2018,3/6/2018 2:05,21,1,Bogoslof,2.02E+13,53.3228075,-168.7109116,4.6385125
201802,2018,3/6/2018 2:08,21,1,Bogoslof,2.02E+13,53.31467909,-168.7111988,4.633324242
201802,2018,3/6/2018 2:11,21,1,Bogoslof,2.02E+13,53.30622441,-168.7113612,4.630485294
201802,2018,3/6/2018 2:14,21,1,Bogoslof,2.02E+13,53.29780941,-168.7114241,4.615285294
201802,2018,3/6/2018 2:17,21,1,Bogoslof,2.02E+13,53.28946029,-168.7113282,4.623326471
201802,2018,3/6/2018 2:20,21,1,Bogoslof,2.02E+13,53.28126412,-168.7112391,4.623191176
201802,2018,3/6/2018 2:23,21,1,Bogoslof,2.02E+13,53.27295886,-168.7113871,4.622588571
201802,2018,3/6/2018 2:26,21,1,Bogoslof,2.02E+13,53.26465711,-168.7113971,4.617481579
201802,2018,3/6/2018 2:29,21,1,Bogoslof,2.02E+13,53.25708884,-168.7154902,4.624890698
201802,2018,3/6/2018 3:25,22,1,Bogoslof,2.02E+13,53.19772471,-168.7979641,4.638076471
201802,2018,3/6/2018 3:28,22,1,Bogoslof,2.02E+13,53.2049125,-168.79468,4.627639286
201802,2018,3/6/2018 3:30,22,1,Bogoslof,2.02E+13,53.2133348,-168.7948768,4.63212
201802,2018,3/6/2018 3:32,22,1,Bogoslof,2.02E+13,53.2215344,-168.79495,4.651696
201802,2018,3/6/2018 3:34,22,1,Bogoslof,2.02E+13,53.22997538,-168.7948835,4.652588462
201802,2018,3/6/2018 3:37,22,1,Bogoslof,2.02E+13,53.23841958,-168.7947113,4.6547625
201802,2018,3/6/2018 3:39,22,1,Bogoslof,2.02E+13,53.24664792,-168.79465,4.665166667
201802,2018,3/6/2018 3:41,22,1,Bogoslof,2.02E+13,53.2550868,-168.7946912,4.668448
201802,2018,3/6/2018 3:43,22,1,Bogoslof,2.02E+13,53.26345583,-168.7948021,4.658508333
201802,2018,3/6/2018 3:45,22,1,Bogoslof,2.02E+13,53.2716268,-168.7947508,4.631456
201802,2018,3/6/2018 3:47,22,1,Bogoslof,2.02E+13,53.2799876,-168.7949376,4.594116
201802,2018,3/6/2018 3:49,22,1,Bogoslof,2.02E+13,53.288696,-168.7950252,4.573868
201802,2018,3/6/2018 3:52,22,1,Bogoslof,2.02E+13,53.29681458,-168.7949758,4.573695833
201802,2018,3/6/2018 3:54,22,1,Bogoslof,2.02E+13,53.304976,-168.7947872,4.578732
201802,2018,3/6/2018 3:56,22,1,Bogoslof,2.02E+13,53.3132256,-168.79476,4.5799
201802,2018,3/6/2018 3:58,22,1,Bogoslof,2.02E+13,53.32184538,-168.7948812,4.578265385
201802,2018,3/6/2018 4:00,22,1,Bogoslof,2.02E+13,53.3301852,-168.7948472,4.580048
201802,2018,3/6/2018 4:03,22,1,Bogoslof,2.02E+13,53.3383336,-168.79488,4.578904
201802,2018,3/6/2018 4:05,22,1,Bogoslof,2.02E+13,53.3467932,-168.7946316,4.575148
201802,2018,3/6/2018 4:07,22,1,Bogoslof,2.02E+13,53.35503115,-168.7946127,4.575792308
201802,2018,3/6/2018 4:09,22,1,Bogoslof,2.02E+13,53.3632392,-168.794814,4.582084
201802,2018,3/6/2018 4:11,22,1,Bogoslof,2.02E+13,53.37172462,-168.7948477,4.579707692
201802,2018,3/6/2018 4:14,22,1,Bogoslof,2.02E+13,53.38001308,-168.7949823,4.575946154
201802,2018,3/6/2018 4:16,22,1,Bogoslof,2.02E+13,53.3885288,-168.7948252,4.572776
201802,2018,3/6/2018 4:18,22,1,Bogoslof,2.02E+13,53.3965716,-168.7949148,4.56692
201802,2018,3/6/2018 4:20,22,1,Bogoslof,2.02E+13,53.40506148,-168.7948296,4.570451852
201802,2018,3/6/2018 4:23,22,1,Bogoslof,2.02E+13,53.4134988,-168.7948348,4.5753
201802,2018,3/6/2018 4:25,22,1,Bogoslof,2.02E+13,53.4216304,-168.7947984,4.583876
201802,2018,3/6/2018 4:27,22,1,Bogoslof,2.02E+13,53.4297764,-168.7946468,4.594104
201802,2018,3/6/2018 4:29,22,1,Bogoslof,2.02E+13,53.43830077,-168.7946212,4.587653846
201802,2018,3/6/2018 4:32,22,1,Bogoslof,2.02E+13,53.446665,-168.7947754,4.578953846
201802,2018,3/6/2018 4:34,22,1,Bogoslof,2.02E+13,53.45522923,-168.7948042,4.604861538
201802,2018,3/6/2018 4:36,22,1,Bogoslof,2.02E+13,53.46337077,-168.7947915,4.606076923
201802,2018,3/6/2018 4:38,22,1,Bogoslof,2.02E+13,53.47175926,-168.794763,4.574292593
201802,2018,3/6/2018 5:08,23,1,Bogoslof,2.02E+13,53.43731394,-168.8783045,4.547139394
201802,2018,3/6/2018 5:10,23,1,Bogoslof,2.02E+13,53.42889781,-168.8782953,4.553303125
201802,2018,3/6/2018 5:13,23,1,Bogoslof,2.02E+13,53.42038188,-168.8779453,4.5572
201802,2018,3/6/2018 5:16,23,1,Bogoslof,2.02E+13,53.41217853,-168.8782176,4.549823529
201802,2018,3/6/2018 5:19,23,1,Bogoslof,2.02E+13,53.40380059,-168.8784388,4.552717647
201802,2018,3/6/2018 5:22,23,1,Bogoslof,2.02E+13,53.39537618,-168.8785809,4.556917647
201802,2018,3/6/2018 5:25,23,1,Bogoslof,2.02E+13,53.38707606,-168.8786,4.550169697
201802,2018,3/6/2018 5:28,23,1,Bogoslof,2.02E+13,53.37875,-168.8783877,4.549588571
201802,2018,3/6/2018 5:31,23,1,Bogoslof,2.02E+13,53.37042206,-168.8781603,4.547782353
201802,2018,3/6/2018 5:34,23,1,Bogoslof,2.02E+13,53.36219088,-168.8783041,4.549123529
201802,2018,3/6/2018 5:37,23,1,Bogoslof,2.02E+13,53.35379063,-168.8784891,4.5439625
201802,2018,3/6/2018 5:39,23,1,Bogoslof,2.02E+13,53.34558543,-168.8782706,4.540114286
201802,2018,3/6/2018 5:42,23,1,Bogoslof,2.02E+13,53.33707212,-168.8777627,4.547484848
201802,2018,3/6/2018 5:45,23,1,Bogoslof,2.02E+13,53.32874182,-168.8775912,4.550748485
201802,2018,3/6/2018 5:48,23,1,Bogoslof,2.02E+13,53.32053152,-168.8775945,4.548418182
201802,2018,3/6/2018 5:51,23,1,Bogoslof,2.02E+13,53.31233364,-168.877587,4.55699697
201802,2018,3/6/2018 5:54,23,1,Bogoslof,2.02E+13,53.30383114,-168.8778643,4.561534286
201802,2018,3/6/2018 5:57,23,1,Bogoslof,2.02E+13,53.29549765,-168.8780376,4.563052941
201802,2018,3/6/2018 6:00,23,1,Bogoslof,2.02E+13,53.28723,-168.878235,4.558164706
201802,2018,3/6/2018 6:03,23,1,Bogoslof,2.02E+13,53.27891571,-168.8784097,4.56282
201802,2018,3/6/2018 6:06,23,1,Bogoslof,2.02E+13,53.27060088,-168.8785503,4.575223529
201802,2018,3/6/2018 6:09,23,1,Bogoslof,2.02E+13,53.26220912,-168.8784959,4.584288235
201802,2018,3/6/2018 6:12,23,1,Bogoslof,2.02E+13,53.25394324,-168.8782965,4.583494118
201802,2018,3/6/2018 6:15,23,1,Bogoslof,2.02E+13,53.24564486,-168.878098,4.591225714
201802,2018,3/6/2018 6:18,23,1,Bogoslof,2.02E+13,53.23720912,-168.8782038,4.596735294
201802,2018,3/6/2018 6:21,23,1,Bogoslof,2.02E+13,53.22898514,-168.8784623,4.598837143
201802,2018,3/6/2018 6:24,23,1,Bogoslof,2.02E+13,53.22081543,-168.8786751,4.595477143
201802,2018,3/6/2018 6:27,23,1,Bogoslof,2.02E+13,53.21243029,-168.8787034,4.609677143
201802,2018,3/6/2018 6:30,23,1,Bogoslof,2.02E+13,53.20396182,-168.8783658,4.632527273
201802,2018,3/6/2018 6:33,23,1,Bogoslof,2.02E+13,53.19573758,-168.8780379,4.615272727
201802,2018,3/6/2018 6:36,23,1,Bogoslof,2.02E+13,53.18735848,-168.8780112,4.611406061
201802,2018,3/6/2018 6:39,23,1,Bogoslof,2.02E+13,53.17898563,-168.8781441,4.617725
201802,2018,3/6/2018 6:41,23,1,Bogoslof,2.02E+13,53.17078,-168.8781639,4.628366667
201802,2018,3/6/2018 6:44,23,1,Bogoslof,2.02E+13,53.16246636,-168.8781715,4.62659697
201802,2018,3/6/2018 6:47,23,1,Bogoslof,2.02E+13,53.15402971,-168.8782697,4.62355
201802,2018,3/6/2018 6:50,23,1,Bogoslof,2.02E+13,53.14562424,-168.8784564,4.621354545
201802,2018,3/6/2018 6:53,23,1,Bogoslof,2.02E+13,53.13739438,-168.8786719,4.618221875
201802,2018,3/6/2018 6:56,23,1,Bogoslof,2.02E+13,53.12912824,-168.8783035,4.6169
201802,2018,3/6/2018 7:25,24,1,Bogoslof,2.02E+13,53.07143323,-168.9613026,4.633758065
201802,2018,3/6/2018 7:27,24,1,Bogoslof,2.02E+13,53.07956385,-168.9619123,4.633734615
201802,2018,3/6/2018 7:30,24,1,Bogoslof,2.02E+13,53.0880524,-168.9615092,4.630528
201802,2018,3/6/2018 7:32,24,1,Bogoslof,2.02E+13,53.0963448,-168.961528,4.628924
201802,2018,3/6/2018 7:34,24,1,Bogoslof,2.02E+13,53.10476,-168.9613128,4.627964
201802,2018,3/6/2018 7:36,24,1,Bogoslof,2.02E+13,53.113434,-168.9611948,4.61828
201802,2018,3/6/2018 7:39,24,1,Bogoslof,2.02E+13,53.12144913,-168.9612587,4.610643478
201802,2018,3/6/2018 7:41,24,1,Bogoslof,2.02E+13,53.1298064,-168.961214,4.60728
201802,2018,3/6/2018 7:43,24,1,Bogoslof,2.02E+13,53.13778217,-168.961223,4.605213043
201802,2018,3/6/2018 7:45,24,1,Bogoslof,2.02E+13,53.14868929,-168.9614521,4.608271429
201802,2018,3/6/2018 7:47,24,1,Bogoslof,2.02E+13,53.15485957,-168.9615548,4.610569565
201802,2018,3/6/2018 7:49,24,1,Bogoslof,2.02E+13,53.1632088,-168.96172,4.61516
201802,2018,3/6/2018 7:51,24,1,Bogoslof,2.02E+13,53.17145708,-168.9619088,4.59485
201802,2018,3/6/2018 7:54,24,1,Bogoslof,2.02E+13,53.1797232,-168.9622568,4.565868
201802,2018,3/6/2018 7:56,24,1,Bogoslof,2.02E+13,53.18816821,-168.9626496,4.57215
201802,2018,3/6/2018 7:58,24,1,Bogoslof,2.02E+13,53.19651143,-168.96262,4.577267857
201802,2018,3/6/2018 8:01,24,1,Bogoslof,2.02E+13,53.20474074,-168.9624707,4.572511111
201802,2018,3/6/2018 8:03,24,1,Bogoslof,2.02E+13,53.212855,-168.9622793,4.565532143
201802,2018,3/6/2018 8:05,24,1,Bogoslof,2.02E+13,53.2212931,-168.9616359,4.55437931
201802,2018,3/6/2018 8:08,24,1,Bogoslof,2.02E+13,53.2297875,-168.9614554,4.548657143
201802,2018,3/6/2018 8:10,24,1,Bogoslof,2.02E+13,53.23815464,-168.961525,4.554139286
201802,2018,3/6/2018 8:13,24,1,Bogoslof,2.02E+13,53.24630815,-168.9615411,4.56702963
201802,2018,3/6/2018 8:15,24,1,Bogoslof,2.02E+13,53.25458964,-168.9618675,4.568835714
201802,2018,3/6/2018 8:18,24,1,Bogoslof,2.02E+13,53.26293185,-168.9622359,4.569955556
201802,2018,3/6/2018 8:20,24,1,Bogoslof,2.02E+13,53.27110429,-168.9622161,4.573296429
201802,2018,3/6/2018 8:22,24,1,Bogoslof,2.02E+13,53.27950103,-168.9619052,4.562089655
201802,2018,3/6/2018 8:25,24,1,Bogoslof,2.02E+13,53.28799464,-168.9617461,4.558003571
201802,2018,3/6/2018 8:27,24,1,Bogoslof,2.02E+13,53.29631714,-168.9620732,4.5524
201802,2018,3/6/2018 8:30,24,1,Bogoslof,2.02E+13,53.30448259,-168.962077,4.550018519
201802,2018,3/6/2018 8:32,24,1,Bogoslof,2.02E+13,53.31275036,-168.96185,4.549639286
201802,2018,3/6/2018 8:35,24,1,Bogoslof,2.02E+13,53.32092893,-168.9616604,4.552035714
201802,2018,3/6/2018 8:37,24,1,Bogoslof,2.02E+13,53.32924138,-168.961781,4.552741379
201802,2018,3/6/2018 8:40,24,1,Bogoslof,2.02E+13,53.33752828,-168.9618862,4.550565517
201802,2018,3/6/2018 8:42,24,1,Bogoslof,2.02E+13,53.34575467,-168.9620697,4.552376667
201802,2018,3/6/2018 8:45,24,1,Bogoslof,2.02E+13,53.35407893,-168.9620536,4.552642857
201802,2018,3/6/2018 8:47,24,1,Bogoslof,2.02E+13,53.36244774,-168.9616787,4.55023871
201802,2018,3/6/2018 9:21,25,1,Bogoslof,2.02E+13,53.34207795,-169.0452341,4.615073696
201802,2018,3/6/2018 9:25,25,1,Bogoslof,2.02E+13,53.33340529,-169.0452106,4.615073696
201802,2018,3/6/2018 9:28,25,1,Bogoslof,2.02E+13,53.32507364,-169.0448576,4.615073696
201802,2018,3/6/2018 9:31,25,1,Bogoslof,2.02E+13,53.31677879,-169.0448961,4.612043393
201802,2018,3/6/2018 9:34,25,1,Bogoslof,2.02E+13,53.30844029,-169.0449206,4.615073696
201802,2018,3/6/2018 9:37,25,1,Bogoslof,2.02E+13,53.30005706,-169.0448788,4.615073696
201802,2018,3/6/2018 9:40,25,1,Bogoslof,2.02E+13,53.29195844,-169.0449572,4.615073696
201802,2018,3/6/2018 9:42,25,1,Bogoslof,2.02E+13,53.28366559,-169.0450485,4.615073696
201802,2018,3/6/2018 9:45,25,1,Bogoslof,2.02E+13,53.27533441,-169.0450456,4.615073696
201802,2018,3/6/2018 9:48,25,1,Bogoslof,2.02E+13,53.26705486,-169.0449937,4.615073696
201802,2018,3/6/2018 9:51,25,1,Bogoslof,2.02E+13,53.25893914,-169.0448083,4.615073696
201802,2018,3/6/2018 9:54,25,1,Bogoslof,2.02E+13,53.250636,-169.0446049,4.612216553
201802,2018,3/6/2018 9:57,25,1,Bogoslof,2.02E+13,53.24223273,-169.0446394,4.615073696
201802,2018,3/6/2018 10:00,25,1,Bogoslof,2.02E+13,53.23406455,-169.0448218,4.615073696
201802,2018,3/6/2018 10:03,25,1,Bogoslof,2.02E+13,53.22579086,-169.0450037,4.615073696
201802,2018,3/6/2018 10:06,25,1,Bogoslof,2.02E+13,53.21745889,-169.0452078,4.58451814
201802,2018,3/6/2018 10:09,25,1,Bogoslof,2.02E+13,53.20904441,-169.0452915,4.606250167
201802,2018,3/6/2018 10:12,25,1,Bogoslof,2.02E+13,53.200656,-169.0451594,4.612216553
201802,2018,3/6/2018 10:15,25,1,Bogoslof,2.02E+13,53.19234943,-169.044934,4.615073696
201802,2018,3/6/2018 10:19,25,1,Bogoslof,2.02E+13,53.18414353,-169.0448288,4.615073696
201802,2018,3/6/2018 10:21,25,1,Bogoslof,2.02E+13,53.17583441,-169.0447726,4.612132519
201802,2018,3/6/2018 10:24,25,1,Bogoslof,2.02E+13,53.16750606,-169.0446482,4.612043393
201802,2018,3/6/2018 10:27,25,1,Bogoslof,2.02E+13,53.15918455,-169.0446173,4.593861575
201802,2018,3/6/2018 10:30,25,1,Bogoslof,2.02E+13,53.15091,-169.0445075,4.586948696
201802,2018,3/6/2018 10:33,25,1,Bogoslof,2.02E+13,53.14243235,-169.0438244,4.532720755
201802,2018,3/6/2018 10:36,25,1,Bogoslof,2.02E+13,53.13421914,-169.0435226,4.515073696
201802,2018,3/6/2018 10:39,25,1,Bogoslof,2.02E+13,53.12603714,-169.0434903,4.515073696
201802,2018,3/6/2018 10:42,25,1,Bogoslof,2.02E+13,53.11779514,-169.044248,4.515073696
201802,2018,3/6/2018 10:45,25,1,Bogoslof,2.02E+13,53.10937676,-169.0447219,4.515073696
201802,2018,3/6/2018 10:48,25,1,Bogoslof,2.02E+13,53.10117605,-169.0443,4.515073696
201802,2018,3/6/2018 10:51,25,1,Bogoslof,2.02E+13,53.09282132,-169.0442395,4.55454738
201802,2018,3/6/2018 10:55,25,1,Bogoslof,2.02E+13,53.08453833,-169.0445397,4.612295918
201802,2018,3/6/2018 10:58,25,1,Bogoslof,2.02E+13,53.07628303,-169.0443788,4.615073696
201802,2018,3/6/2018 11:00,25,1,Bogoslof,2.02E+13,53.06777912,-169.0443641,4.615073696
201802,2018,3/6/2018 11:03,25,1,Bogoslof,2.02E+13,53.05926061,-169.0446573,4.615073696
201802,2018,3/6/2018 11:06,25,1,Bogoslof,2.02E+13,53.05108194,-169.0444981,4.615073696
